Original ID,Raw MetaNetX ID,transport,Final ID
GHMT2rm,MNXR188117,0,MNXR188117
GLAl,MNXR100150,0,MNXR100150
GLCAASE4ly,MNXR100158,0,MNXR100158
GLCAASE6ly,MNXR100160,0,MNXR100160
GLCAASE7ly,MNXR100161,0,MNXR100161
GLCAASE8ly,MNXR100162,0,MNXR100162
GLCAASE9ly,MNXR100163,0,MNXR100163
GLCAT4g,MNXR100168,0,MNXR100168
GLCAT5g,MNXR100169,0,MNXR100169
GLCAT6g,MNXR100170,0,MNXR100170
GLCAT7g,MNXR100171,0,MNXR100171
GLCAT8g,MNXR100172,0,MNXR100172
GLCNACASE5ly,MNXR100193,0,MNXR100193
GLCNACDASg,MNXR100194,0,MNXR100194
GLCNACT2g,MNXR100202,0,MNXR100202
GLCNACT5g,MNXR100205,0,MNXR100205
GLGNS1,MNXR143142,0,MNXR143142
GLPASE1,MNXR100265,0,MNXR100265
GLPASE2,MNXR100266,0,MNXR100266
GLUt6,MNXR100302,1,Transport removed
GLXO2p,MNXR100305,0,MNXR100305
GLYt7_211_r,MNXR100369,1,Transport removed
GLYVESSEC_1,MNXR157892,1,Transport removed
GNDer,MNXR100389,0,MNXR100389
GNMT,MNXR100391,0,MNXR100391
GPAM_hs_1,MNXR138489,0,MNXR138489
GPIDA2er,MNXR100417,0,MNXR100417
GPIDAer,MNXR100419,0,MNXR100419
GTHPi,MNXR100446,0,MNXR100446
GTHPm,MNXR100446~,0,MNXR100446
GTHS,MNXR100450,0,MNXR100450
H2O2syn,MNXR100492,0,MNXR100492
H3MTer_U,MNXR143154,0,MNXR143154
H4ET3er,MNXR100501,0,MNXR100501
H4ETer,MNXR100503,0,MNXR100503
H6ET3er,MNXR100518,0,MNXR100518
HACD1x,MNXR100541,0,MNXR100541
HACD9m,MNXR188214,0,MNXR188214
HBZOPT10m,MNXR100567,0,MNXR100567
HCO3_CLt,MNXR100574,1,Transport removed
HEX4,MNXR152967,0,MNXR152967
HISDC,MNXR100581,0,MNXR100581
HISTAVESSEC_1,MNXR158225,1,Transport removed
HMGLm,MNXR100662,0,MNXR100662
HMGLx,MNXR100662~,0,MNXR100662
HOMt4,MNXR100677,1,Transport removed
HPDCACRNCPT1,MNXR100686,0,MNXR100686
HPDCACRNCPT2,MNXR100686~,0,MNXR100686
HPYRR2x_1,MNXR158927,0,MNXR158927
HS2ly,MNXR100706,0,MNXR100706
HSD17B42x_1,MNXR158931,0,MNXR158931
HSD17B4x,MNXR100720,0,MNXR100720
HSD3B11,MNXR145258,0,MNXR145258
HSD3B12r,MNXR100727,0,MNXR100727
HSD3B13,MNXR100728,0,MNXR100728
HSD3B3r,MNXR100730,0,MNXR100730
HSD3B7P,MNXR100732,0,MNXR100732
ICDHyr,MNXR100781,0,MNXR100781
ICDHyp,MNXR100781~,0,MNXR100781
IDOAASE3ly,MNXR100799,0,MNXR100799
IDOAASE4ly,MNXR100800,0,MNXR100800
IDOURtly,MNXR100806,1,Transport removed
INOSTO,MNXR100839,0,MNXR100839
INSt,MNXR188271,1,Transport removed
ITCOALm,MNXR100884,0,MNXR100884
KAS8,MNXR189688,0,MNXR189688
KCC2t,MNXR100929,1,Transport removed
KCCt,MNXR100930,1,Transport removed
KHK,MNXR100936,0,MNXR100936
KHK2,MNXR100937,0,MNXR100937
KYN3OX,MNXR100947,0,MNXR100947
LACZe,MNXR101000,0,MNXR101000
LALDO,MNXR101009,0,MNXR101009
LAPCOAl,MNXR101016,0,MNXR101016
LCADi_D,MNXR101019,0,MNXR101019
LCYSTAT,MNXR95161,0,MNXR95161
LCYSTCBOXL,MNXR101032,0,MNXR101032
LNLCCPT1,MNXR101105,0,MNXR101105
LNLCCPT2,MNXR101105~,0,MNXR101105
LNLCCRNt,MNXR101106,1,Transport removed
LNLNCGCPT2,MNXR101112,0,MNXR101112
LNLNCGCRNt,MNXR101113,1,Transport removed
LPS2,MNXR138550,0,MNXR138550
LPS4e,MNXR138554,0,MNXR138554
LTDCL,MNXR101250,0,MNXR101250
LYSt4,MNXR101268,1,Transport removed
LYStm,MNXR101267,1,Transport removed
M4BTAer,MNXR101316,0,MNXR101316
M4CET3er,MNXR101318,0,MNXR101318
MACACI,MNXR101325,0,MNXR101325
MALtm,MNXR101374,1,Transport removed
MCLORi,MNXR101419,0,MNXR101419
MECOALm,MNXR101452,0,MNXR101452
MECOAS1m,MNXR101453,0,MNXR101453
MI1345PP,MNXR188287,0,MNXR188287
MI134PP,MNXR188403,0,MNXR188403
MI145PK,MNXR188405,0,MNXR188405
MI145PP,MNXR101565,0,MNXR101565
MI14PP,MNXR188411,0,MNXR188411
MMSAD1m,MNXR101662,0,MNXR101662
MOGAT,MNXR138627,0,MNXR138627
N3Tg,MNXR101800,0,MNXR101800
NABTNO,MNXR101805,0,MNXR101805
NACHEX10ly,MNXR101809,0,MNXR101809
NACHEX13ly,MNXR101812,0,MNXR101812
NACHEX16ly,MNXR101815,0,MNXR101815
NACHEX17ly,MNXR101816,0,MNXR101816
NACHEX1ly,MNXR101819,0,MNXR101819
NACHEX20ly,MNXR101820,0,MNXR101820
NACHEX25ly,MNXR101825,0,MNXR101825
NACHEX26ly,MNXR101826,0,MNXR101826
NACHEX27ly,MNXR101827,0,MNXR101827
NACHEX6ly,MNXR101832,0,MNXR101832
NACHEX7ly,MNXR101833,0,MNXR101833
NACHEX8ly,MNXR101834,0,MNXR101834
NACHEX9ly,MNXR101835,0,MNXR101835
NAt3_1g,MNXR101803,1,Transport removed
NBAHH_ir,MNXR100638,0,MNXR100638
NDP8,MNXR101932,0,MNXR101932
NDP8ex,MNXR101933,0,MNXR101933
NDPK3m,MNXR188503,0,MNXR188503
NDPK6m,MNXR101938,0,MNXR101938
NKCC2t,MNXR101967,1,Transport removed
NOS2_2,MNXR159791,0,MNXR159791
NTD2l,MNXR102032,0,MNXR102032
NTD4e,MNXR102034,0,MNXR102034
NTD7e,MNXR188533,0,MNXR188533
NTD9e,MNXR188143,0,MNXR188143
NTD9l,MNXR188143~,0,MNXR188143
OIVD2m,MNXR102173,0,MNXR102173
ORNt4m,MNXR102226,1,Transport removed
ORNt,MNXR102223,1,Transport removed
P5CRm,MNXR102302,0,MNXR102302
PAPStg,MNXR102380,1,Transport removed
PCHOLP_hs,MNXR102408,0,MNXR102408
PCHOLPg_hs,MNXR102408~,0,MNXR102408
PCHOLPr_hs,MNXR102408~~,0,MNXR102408
PCRNtm,MNXR102418,1,Transport removed
PDE1,MNXR95886,0,MNXR95886
PDE1g,MNXR95886~,0,MNXR95886
PI34P5K,MNXR102684,0,MNXR102684
PI3P4K,MNXR102706,0,MNXR102706
PDE4,MNXR189614,0,MNXR189614
PDE4g,MNXR189614~,0,MNXR189614
PEFLIP,MNXR102477,1,Transport removed
PETHCT,MNXR102498,0,MNXR102498
PGCD,MNXR102527,0,MNXR102527
PGDI,MNXR145966,0,MNXR145966
PGPP_hs,MNXR191161,0,MNXR191161
PGPPT,MNXR102578,0,MNXR102578
PHEt4,MNXR102636,1,Transport removed
PHETA1m,MNXR126234,0,MNXR126234
PHYCBOXL,MNXR102650,0,MNXR102650
PI345P5P,MNXR189789,0,MNXR189789
PI45P5P,MNXR189809,0,MNXR189809
PI4PLC,MNXR102790,0,MNXR102790
PROSTGE2t,MNXR103201,1,Transport removed
PIPLC,MNXR102851,0,MNXR102851
PLA2_2,MNXR138707,0,MNXR138707
PLA2_2e,MNXR138707~,0,MNXR138707
PMI12346PH,MNXR103044,0,MNXR103044
PPAP,MNXR103073,0,MNXR103073
PPDOy,MNXR103108,0,MNXR103108
PPOR,MNXR103121,0,MNXR103121
PPPGOm,MNXR146109,0,MNXR146109
PRASCSi,MNXR138720,0,MNXR138720
PROD2m,MNXR103187,0,MNXR103187
PROSTGE2t3,MNXR103203,1,Transport removed
PSFLIP,MNXR103247,1,Transport removed
PSFLIPm,MNXR103249,1,Transport removed
PTDCACRNCPT2,MNXR103323,0,MNXR103323
PYDXK,MNXR103361,0,MNXR103361
PYNP2r,MNXR133772,0,MNXR133772
RBK_Dr,MNXR146238,0,MNXR146238
RDH1,MNXR189842,0,MNXR189842
RDH1a,MNXR189844,0,MNXR189844
RDH2,MNXR103441,0,MNXR103441
RDH2a,MNXR103442,0,MNXR103442
RDH4,MNXR146257,0,MNXR146257
RNMK,MNXR104069,0,MNXR104069
RTOTAL3CRNCPT2,MNXR151741,0,MNXR151741
S2T4g,MNXR104158,0,MNXR104158
S2TASE1ly,MNXR104159,0,MNXR104159
S2TASE2ly,MNXR104160,0,MNXR104160
S2TASE3ly,MNXR104161,0,MNXR104161
S4T2g,MNXR104174,0,MNXR104174
S4T3g,MNXR104175,0,MNXR104175
S4T6g,MNXR104178,0,MNXR104178
S4TASE1ly,MNXR104179,0,MNXR104179
S4TASE2ly,MNXR104180,0,MNXR104180
S4TASE3ly,MNXR104181,0,MNXR104181
S4TASE4ly,MNXR104182,0,MNXR104182
S6T18g,MNXR104192,0,MNXR104192
S6T1g,MNXR104194,0,MNXR104194
S6T20g,MNXR104195,0,MNXR104195
S6T21g,MNXR104196,0,MNXR104196
S6T24g,MNXR104199,0,MNXR104199
S6T25g,MNXR104200,0,MNXR104200
S6T2g,MNXR104201,0,MNXR104201
S6T3g,MNXR104202,0,MNXR104202
S6TASE11ly,MNXR104210,0,MNXR104210
S6TASE14ly,MNXR104213,0,MNXR104213
S6TASE15ly,MNXR104214,0,MNXR104214
S6TASE16ly,MNXR104215,0,MNXR104215
S6TASE17ly,MNXR104216,0,MNXR104216
S6TASE1ly,MNXR104219,0,MNXR104219
S6TASE21ly,MNXR104221,0,MNXR104221
S6TASE24ly,MNXR104224,0,MNXR104224
S6TASE26ly,MNXR104226,0,MNXR104226
S6TASE2ly,MNXR104227,0,MNXR104227
S6TASE3ly,MNXR104228,0,MNXR104228
SACCD3m,MNXR188818,0,MNXR188818
SADT,MNXR104240,0,MNXR104240
SBPP3er,MNXR104282,0,MNXR104282
SBTD_D2,MNXR104283,0,MNXR104283
SBTR,MNXR104286,0,MNXR104286
SCP2x_1,MNXR162632,0,MNXR162632
SFGTHi,MNXR104357,0,MNXR104357
SGPL12r,MNXR104366,0,MNXR104366
SLCBK1,MNXR188848,0,MNXR188848
SMPD3g,MNXR104449,0,MNXR104449
SMS,MNXR104453,0,MNXR104453
SPHK21c,MNXR104485,0,MNXR104485
SPR,MNXR138834,0,MNXR138834
STRDNCCPT1,MNXR104602,0,MNXR104602
SUCD1m,MNXR192659,0,MNXR192659
SULFOX,MNXR151756,1,Transport removed
TCHOLAt,MNXR104742,1,Transport removed
TETPENT3CPT1,MNXR104785,0,MNXR104785
TETPENT6CPT1,MNXR104789,0,MNXR104789
TETPENT6CRNt,MNXR104790,1,Transport removed
TETTET6CPT2,MNXR104793,0,MNXR104793
THD1m,MNXR104804,1,Transport removed
THMDt4,MNXR104819,1,Transport removed
THYMDtm,MNXR104841,1,Transport removed
THYOXt,MNXR104855,1,Transport removed
TMDK1m,MNXR104885,0,MNXR104885
TMLYSOX,MNXR104899,0,MNXR104899
TMNDNCCPT1,MNXR104903,0,MNXR104903
TMNDNCCRNt,MNXR104904,1,Transport removed
TRPHYDRO2,MNXR138886,0,MNXR138886
TRPO2,MNXR146592,0,MNXR146592
TSTSTERONEGLCte,MNXR104955,1,Transport removed
TTDCPT2,MNXR189492,0,MNXR189492
TTDCRNt,MNXR138848,1,Transport removed
UDPGD,MNXR152122,0,MNXR152122
UDPGLDCg,MNXR105068,0,MNXR105068
UDPXYLtg,MNXR105075,1,Transport removed
UGCG,MNXR143434,0,MNXR143434
UMPK3,MNXR105120,0,MNXR105120
UMPK4,MNXR105121,0,MNXR105121
UMPK4n,MNXR105121~,0,MNXR105121
UMPK5,MNXR105122,0,MNXR105122
UMPK6n,MNXR105123,0,MNXR105123
UMPK7,MNXR105124,0,MNXR105124
UMPK7n,MNXR105124~,0,MNXR105124
UMPKn,MNXR188974,0,MNXR188974
URIt,MNXR105165,1,Transport removed
XAOx,MNXR146741,0,MNXR146741
XYLK,MNXR146759,0,MNXR146759
XYLTer,MNXR105263,0,MNXR105263
XYLUR,MNXR151768,0,MNXR151768
r0009,MNXR103069,0,MNXR103069
r0016,MNXR99561,0,MNXR99561
r0023,MNXR163338,0,MNXR163338
NOS2,MNXR102007,0,MNXR102007
r0027,MNXR105303,0,MNXR105303
r0074,MNXR103352,0,MNXR103352
r0083,MNXR105305,0,MNXR105305
r0086,MNXR105306,0,MNXR105306
NTPP2,MNXR188543,0,MNXR188543
GTHRDH_syn,MNXR100136,0,MNXR100136
GGTAe2,MNXR100136~,0,MNXR100136
r0142,MNXR104649,0,MNXR104649
SPTc,MNXR104504,0,MNXR104504
r0166,MNXR188547,0,MNXR188547
SSALxm,MNXR104540,0,MNXR104540
r0202,MNXR99876,0,MNXR99876
MAN1PT,MNXR101375,0,MNXR101375
DHFR2i,MNXR190916,0,MNXR190916
r0242,MNXR95764,0,MNXR95764
r0246,MNXR95711,0,MNXR95711
r0249,MNXR189850,0,MNXR189850
r0287,MNXR95196,0,MNXR95196
GMPS,MNXR188147,0,MNXR188147
ACOAR7m,MNXR95375,0,MNXR95375
r0310,MNXR163341,0,MNXR163341
r0311,MNXR191008~,0,MNXR191008
r0319,MNXR143445,0,MNXR143445
r0354,MNXR105324,0,MNXR105324
r0355,MNXR105325,0,MNXR105325
r0383,MNXR145926,0,MNXR145926
PYDXNO,MNXR103363,0,MNXR103363
HXAND,MNXR100747,0,MNXR100747
PHETHPTOX,MNXR190070,0,MNXR190070
r0402,MNXR138942,0,MNXR138942
r0403,MNXR163342,0,MNXR163342
r0407,MNXR99461,0,MNXR99461
r0410,MNXR145803,0,MNXR145803
r0425,MNXR105341,0,MNXR105341
r0433_1,MNXR105343,0,MNXR105343
r0434,MNXR190744~~,0,MNXR190744
r0437,MNXR190744~~~,0,MNXR190744
r0438,MNXR101105~~,0,MNXR101105
r0441,MNXR96400~~,0,MNXR96400
r0451,MNXR145847,0,MNXR145847
r0463,MNXR100660,0,MNXR100660
RNTR1,MNXR104070,0,MNXR104070
RNTR2,MNXR146345,0,MNXR146345
r0483,MNXR151409~,0,MNXR151409
HMGCOAR,MNXR145221,0,MNXR145221
r0511,MNXR163344,0,MNXR163344
r0514,MNXR97401,0,MNXR97401
THFATm,MNXR99614,0,MNXR99614
SPHPL,MNXR188844,0,MNXR188844
r0546,MNXR152946,0,MNXR152946
BETALDHx,MNXR96237,0,MNXR96237
r0557,MNXR145034,0,MNXR145034
r0568,MNXR139137,0,MNXR139137
r0579,MNXR95885,0,MNXR95885
AASAD3,MNXR151528,0,MNXR151528
HPROx,MNXR100698,0,MNXR100698
HPROxm,MNXR100698~,0,MNXR100698
HPROb,MNXR100699,0,MNXR100699
r0627,MNXR145004,0,MNXR145004
r0633,MNXR192338,0,MNXR192338
r0637,MNXR96425,0,MNXR96425
r0642,MNXR105358,0,MNXR105358
r0648,MNXR105361,0,MNXR105361
ACACT7m,MNXR190505,0,MNXR190505
r0656,MNXR153366,0,MNXR153366
PRAIS,MNXR138720~,0,MNXR138720
r0672,MNXR105366,0,MNXR105366
r0688,MNXR192165,0,MNXR192165
r0698,MNXR163350,0,MNXR163350
ACACT5m,MNXR95199,0,MNXR95199
r0737,MNXR146798,0,MNXR146798
r0743,MNXR189058,0,MNXR189058
r0744,MNXR105377,0,MNXR105377
