Original ID,Raw MetaNetX ID,Final ID
Oxo-glutarate-dehydrogenase-lipoyl_c,MNXM727567_c,MNXM727567
PROTEIN-N-UBIQUITYL-LYSINE_c,MNXM6407_c,MNXM6407
Tubulin-L-Glutamate_c,MNXM59399_c,MNXM59399
NADPH_c,MNXM738702_c,MNXM738702
Oxo-glutarate-dehydrogenase-DH-lipoyl_c,MNXM727564_c,MNXM727564
CPD-22139_c,MNXM819378_c,MNXM819378
L-CYSTATHIONINE_c,MNXM319_c,MNXM319
CPDQT-41_c,MNXM5486_c,MNXM5486
HOP-2229-ENE_c,MNXM736510_c,MNXM736510
INDOLE-3-GLYCOL_c,MNXM8732_c,MNXM8732
CPD-4187_c,MNXM730454_c,MNXM730454
CPD-25382_c,CPD-25382_c,CPD-25382_c
CYS_c,MNXM738067_c,MNXM738067
R-4-PHOSPHOPANTOTHENOYL-L-CYSTEINE_c,MNXM730898_c,MNXM730898
CPD-9088_c,MNXM731879_c,MNXM731879
General-Protein-Substrates_c,MNXM733323_c,MNXM733323
Cytochromes-C-Reduced_c,MNXM731959_c,MNXM731959
3-oxo-stearoyl-ACPs_c,MNXM725967_c,MNXM725967
CPD66-75_c,MNXM39221_c,MNXM39221
Peptides-holder_c,MNXM729060_c,MNXM729060
carboxybiotin-L-lysine-in-BCCP-dimers_c,MNXM744102_c,MNXM744102
ACETYL-COA_c,MNXM1104266_c,MNXM1104266
LEU-tRNAs_c,MNXM90880_c,MNXM90880
LEU_c,MNXM1106762_c,MNXM1106762
CPD-18889_c,MNXM731682_c,MNXM731682
Charged-LEU-tRNAs_c,MNXM8390_c,MNXM8390
PPI_c,MNXM11_c,MNXM11
AMP_c,MNXM723601_c,MNXM723601
CPD-18890_c,MNXM731683_c,MNXM731683
CPD66-74_c,MNXM114469_c,MNXM114469
CPD-9089_c,MNXM11380_c,MNXM11380
CHOLESTEROL_c,MNXM726122_c,MNXM726122
CPD-23654_c,MNXM1132481_c,MNXM1132481
biotin-L-lysine-in-BCCP-dimers_c,MNXM744101_c,MNXM744101
TTP_c,MNXM88255_c,MNXM88255
TDP_c,MNXM152_c,MNXM152
R-3-hydroxystearoyl-ACPs_c,MNXM12849_c,MNXM12849
CPD-12180_c,MNXM3991_c,MNXM3991
SQUALENE_c,MNXM292_c,MNXM292
Cytochromes-C-Oxidized_c,MNXM230_c,MNXM230
CPD-22759_c,MNXM1132197_c,MNXM1132197
SPERMINE_c,MNXM408_c,MNXM408
N1-ACETYLSPERMINE_c,MNXM600_c,MNXM600
Reduced-ferredoxins_c,MNXM169_c,MNXM169
UTP_c,MNXM1101474_c,MNXM1101474
Palmitoyl-lipid_c,MNXM147408_c,MNXM147408
CPD-465_c,MNXM591_c,MNXM591
N-ACETYL-D-GLUCOSAMINE-1-P_c,MNXM158411_c,MNXM158411
PHOSPHORYL-CHOLINE_c,MNXM782_c,MNXM782
FARNESYL-PP_c,MNXM1103344_c,MNXM1103344
UDP-N-ACETYL-D-GLUCOSAMINE_c,MNXM736710_c,MNXM736710
CPDQT-28_c,MNXM3820_c,MNXM3820
CPD1G-1345_c,MNXM7829_c,MNXM7829
CDP-CHOLINE_c,MNXM283_c,MNXM283
CPD-15590_c,MNXM723058_c,MNXM723058
CPD-19490_c,MNXM164246_c,MNXM164246
CPD1G-771_c,MNXM10381_c,MNXM10381
CPD-6082_c,MNXM736084_c,MNXM736084
Methylated-methyl-acceptors_c,MNXM730253_c,MNXM730253
D-galactopyranose_c,MNXM735266_c,MNXM735266
Demethylated-methyl-acceptors_c,MNXM96057_c,MNXM96057
CPD-313_c,MNXM146468_c,MNXM146468
CblD_c,MNXM1089712_c,MNXM1089712
Malonyl-CurB_c,Malonyl-CurB_c,Malonyl-CurB_c
CblC_c,MNXM1089711_c,MNXM1089711
4-METHYLCATECHOL_c,MNXM961_c,MNXM961
Methionine-synthase-cob-II-alamins_c,MNXM732143_c,MNXM732143
CurB-ACP_c,CurB-ACP_c,CurB-ACP_c
Apo-Methionine-synthase_c,MNXM1089674_c,MNXM1089674
CPD-20918_c,MNXM743834_c,MNXM743834
CPD-10664_c,MNXM14919_c,MNXM14919
CPDQT-39_c,MNXM5507_c,MNXM5507
CPDQT-34_c,MNXM5449_c,MNXM5449
CPD-20676_c,MNXM818740_c,MNXM818740
PROTEIN-LIPOYLLYSINE_c,MNXM7712_c,MNXM7712
Very-Long-Chain-Trans-23-Dehydroacyl-CoA_c,MNXM163004_c,MNXM163004
DIHYDROLIPOYL-GCVH_c,MNXM4426_c,MNXM4426
CPD-20675_c,MNXM818739_c,MNXM818739
Very-Long-Chain-3-Hydroxyacyl-CoAs_c,MNXM163603_c,MNXM163603
NADH-P-OR-NOP_c,MNXM162231_c,MNXM162231
Uracil20-in-tRNAs_c,MNXM22388_c,MNXM22388
CPD-12575_c,MNXM722710_c,MNXM722710
NAD-P-OR-NOP_c,MNXM137_c,MNXM137
SULFATE_c,MNXM58_c,MNXM58
CPD-17284_c,MNXM147942_c,MNXM147942
56-Dihydrouracil20-in-tRNAs_c,MNXM14938_c,MNXM14938
1-3-beta-D-Glucans_c,MNXM733733_c,MNXM733733
MI-HEXAKISPHOSPHATE_c,MNXM1106105_c,MNXM1106105
METHYLENE-THF-GLU-N_c,MNXM162297_c,MNXM162297
CPD-17283_c,MNXM147404_c,MNXM147404
1-2-Diglycerides_c,MNXM59_c,MNXM59
CPD-409_c,MNXM734331_c,MNXM734331
CPD-13613_c,MNXM18955_c,MNXM18955
ACYL-COA_c,MNXM729253_c,MNXM729253
UDP_c,MNXM1102128_c,MNXM1102128
APS_c,MNXM1103086_c,MNXM1103086
Sphinga-4-8-dienine-Ceramides_c,MNXM744046_c,MNXM744046
Sphingadienine_c,MNXM819640_c,MNXM819640
GLY_c,MNXM29_c,MNXM29
CPD-25492_c,CPD-25492_c,CPD-25492_c
Oxidized-2Fe-2S-Ferredoxins_c,MNXM20146_c,MNXM20146
CPD-25491_c,CPD-25491_c,CPD-25491_c
CPD-499_c,MNXM567_c,MNXM567
Unsulfurated-Sulfur-Acceptors_c,MNXM96151_c,MNXM96151
CH33ADO_c,MNXM316_c,MNXM316
PHENYLACETALDEHYDE_c,MNXM473_c,MNXM473
MET_c,MNXM738804_c,MNXM738804
MEVALONATE_c,MNXM8878_c,MNXM8878
UREA_c,MNXM117_c,MNXM117
Reduced-2Fe-2S-Ferredoxins_c,MNXM21524_c,MNXM21524
CPD-19493_c,MNXM165666_c,MNXM165666
L-CANALINE_c,MNXM6307_c,MNXM6307
Sulfurated-Sulfur-Acceptors_c,MNXM162398_c,MNXM162398
PHE_c,MNXM741663_c,MNXM741663
Octanoylated-Gcv-H_c,MNXM97429_c,MNXM97429
Histone-H3-K36m1_c,MNXM1089743_c,MNXM1089743
CANAVANINE_c,MNXM12052_c,MNXM12052
CPD-4580_c,MNXM89470_c,MNXM89470
Histone-H3-K36_c,MNXM1089742_c,MNXM1089742
L-PHOSPHATIDATE_c,MNXM1107831_c,MNXM1107831
CPD-20399_c,MNXM107548_c,MNXM107548
SUMO-peptides_c,MNXM21935_c,MNXM21935
SUMO-propeptides_c,MNXM21936_c,MNXM21936
CPD-3740_c,MNXM11409_c,MNXM11409
N-Palmitoyl-PE_c,MNXM743954_c,MNXM743954
2-CHLOROMALEYLACETATE_c,MNXM34930_c,MNXM34930
Ox-NADPH-Hemoprotein-Reductases_c,MNXM2675_c,MNXM2675
CPD-15367_c,MNXM148096_c,MNXM148096
TRANS-2-CHLORO-4-CARBOXYMETHYLENEBUT-2-E_c,MNXM732937_c,MNXM732937
Vernolates_c,MNXM91839_c,MNXM91839
CPD-17399_c,MNXM147943_c,MNXM147943
Red-NADPH-Hemoprotein-Reductases_c,MNXM728238_c,MNXM728238
Charged-SER-tRNAs_c,MNXM89803_c,MNXM89803
LINOLEIC_ACID_c,MNXM4069_c,MNXM4069
Chap-ADP-apo-SP-Complex_c,MNXM1101033_c,MNXM1101033
CPD-12594_c,MNXM8272_c,MNXM8272
CPD-4702_c,MNXM739474_c,MNXM739474
SER-tRNAs_c,MNXM91028_c,MNXM91028
D-SEDOHEPTULOSE-1-7-P2_c,MNXM163895_c,MNXM163895
CPD-9087_c,MNXM2235_c,MNXM2235
SUPER-OXIDE_c,MNXM730288_c,MNXM730288
FeS-Cluster-Chaperones-ATP_c,MNXM148053_c,MNXM148053
Protein-nitrosothiol-L-alanine_c,MNXM164442_c,MNXM164442
D-SEDOHEPTULOSE-7-P_c,MNXM733314_c,MNXM733314
NITRIC-OXIDE_c,MNXM1107902_c,MNXM1107902
METHYL-GLYOXAL_c,MNXM310_c,MNXM310
PROT-CYS_c,MNXM73306_c,MNXM73306
DEHYDROSPHINGANINE_c,MNXM559_c,MNXM559
ACETOL_c,MNXM1744_c,MNXM1744
D-form-FeS-Cluster-Scaffold-Proteins_c,MNXM1101095_c,MNXM1101095
DIHYDROXY-ACETONE-PHOSPHATE_c,MNXM77_c,MNXM77
PLASTOQUINONE_c,MNXM2151_c,MNXM2151
CPD-9859_c,MNXM10365_c,MNXM10365
Reduced-Cytochromes-C6_c,MNXM1136754_c,MNXM1136754
GLYCEROL-3P_c,MNXM66_c,MNXM66
CPD-9858_c,MNXM9852_c,MNXM9852
PROTON_e,MNXM1_e,MNXM1
Plastoquinols_c,MNXM6387_c,MNXM6387
tRNA-pseudouridine65_c,MNXM9192_c,MNXM9192
Oxidized-Cytochromes-C6_c,MNXM1136552_c,MNXM1136552
tRNA-uridine65_c,MNXM13190_c,MNXM13190
Aldehydes_c,MNXM277_c,MNXM277
CPD-26011_c,CPD-26011_c,CPD-26011_c
CPD-9451_c,MNXM1706_c,MNXM1706
D-RIBULOSE-15-P2_c,MNXM507504_c,MNXM507504
2-D-THREO-HYDROXY-3-CARBOXY-ISOCAPROATE_c,MNXM741109_c,MNXM741109
CPD-9038_c,MNXM2152_c,MNXM2152
CPD-12912_c,MNXM10257_c,MNXM10257
CPD-3713_c,MNXM3148_c,MNXM3148
CPD-17351_c,MNXM146659_c,MNXM146659
OLEATE-CPD_c,MNXM306_c,MNXM306
RIBULOSE-5P_c,MNXM145_c,MNXM145
Glycerolipids_c,MNXM145874_c,MNXM145874
L-1-LYSOPHOSPHATIDATE_c,MNXM734215_c,MNXM734215
CPD-26018_c,CPD-26018_c,CPD-26018_c
CPD-12646_c,MNXM6496_c,MNXM6496
CPD-12911_c,MNXM10264_c,MNXM10264
CPD-8268_c,MNXM722827_c,MNXM722827
CPD-13283_c,MNXM737158_c,MNXM737158
EPOXYSQUALENE_c,MNXM130_c,MNXM130
24-2-N-linked-Glycan_c,MNXM729025_c,MNXM729025
ISOBUTYRYL-COA_c,MNXM470_c,MNXM470
2-2-N-linked-Glycan_c,MNXM728826_c,MNXM728826
CPD-14425_c,MNXM97365_c,MNXM97365
N-ACETYL-BETA-D-GLUCOSAMINE_c,N-ACETYL-BETA-D-GLUCOSAMINE_c,N-ACETYL-BETA-D-GLUCOSAMINE_c
CPD-14424_c,MNXM484251_c,MNXM484251
CPD-22765_c,MNXM1132201_c,MNXM1132201
GLYCOPROTEIN-PHOSPHO-D-MANNOSE_c,MNXM731916_c,MNXM731916
ISOBUTYRATE_c,MNXM2531_c,MNXM2531
LYSOSOMAL-ENZYME-N-ETCETERA-MANNOSE_c,MNXM531501_c,MNXM531501
GDP_c,MNXM30_c,MNXM30
Man10GlcNAc2-proteins_c,MNXM743928_c,MNXM743928
TUM1-S-sulfanylcysteine_c,MNXM1089837_c,MNXM1089837
Man-16-Man8GlcNAc2-proteins_c,MNXM743927_c,MNXM743927
TUM1-L-cysteine_c,MNXM1089836_c,MNXM1089836
GDP-MANNOSE_c,MNXM731351_c,MNXM731351
3-MERCAPTO-PYRUVATE_c,MNXM1214_c,MNXM1214
XANTHOSINE_c,MNXM1103769_c,MNXM1103769
CPD-17452_c,MNXM33735_c,MNXM33735
CTP_c,MNXM1103718_c,MNXM1103718
CPD-19065_c,MNXM164014_c,MNXM164014
CPD-1130_c,MNXM4331_c,MNXM4331
CPD-10244_c,MNXM511585_c,MNXM511585
DIACYLGLYCEROL_c,MNXM738562_c,MNXM738562
CPD-16017_c,MNXM52466_c,MNXM52466
Sphingomyelins_c,MNXM730807_c,MNXM730807
ERGOSTEROL_c,MNXM922_c,MNXM922
CPD-3618_c,MNXM4302_c,MNXM4302
PHOSPHATIDYLCHOLINE_c,MNXM726688_c,MNXM726688
OLEOYL-COA_c,MNXM1105956_c,MNXM1105956
Ceramides_c,MNXM1106782_c,MNXM1106782
D-Ribofuranose_c,MNXM242_c,MNXM242
GLYOX_c,MNXM69_c,MNXM69
XANTHINE_c,MNXM174_c,MNXM174
2-KETOGLUTARATE_c,MNXM20_c,MNXM20
Thiols_c,MNXM54_c,MNXM54
1-Acyl-2-Arachindonoyl-PIs_c,MNXM146780_c,MNXM146780
Charged-ARG-tRNAs_c,MNXM162827_c,MNXM162827
Cytidine-34-tRNAIle2_c,MNXM114620_c,MNXM114620
ARG_c,MNXM70_c,MNXM70
CPD-13462_c,MNXM63428_c,MNXM63428
CPD-8123_c,MNXM733441_c,MNXM733441
LYS_c,MNXM78_c,MNXM78
Stearoyl-ACPs_c,MNXM3075_c,MNXM3075
CPD0-1327_c,MNXM1993_c,MNXM1993
Lysidine-tRNA-Ile2_c,MNXM732096_c,MNXM732096
ACP_c,MNXM147419_c,MNXM147419
CPD-15121_c,MNXM1100916_c,MNXM1100916
CPD-8291_c,MNXM737425_c,MNXM737425
Protein-Arginine-Aminocarbinol_c,MNXM163442_c,MNXM163442
STEARIC_ACID_c,MNXM236_c,MNXM236
CPD-841_c,MNXM8461_c,MNXM8461
N-ACETYL-GLUTAMYL-P_c,MNXM1384_c,MNXM1384
Protein-L-Arginines_c,MNXM146517_c,MNXM146517
S-ADENOSYLMETHIONINAMINE_c,MNXM1103325_c,MNXM1103325
H2CO3_c,MNXM60~_c,MNXM60
METOH_c,MNXM157_c,MNXM157
tRNA-Sec_c,MNXM96150_c,MNXM96150
DIPHTINE_c,MNXM726848_c,MNXM726848
CPD-24723_c,CPD-24723_c,CPD-24723_c
MANNITOL-1P_c,MNXM90126_c,MNXM90126
CPD-8355_c,MNXM32955_c,MNXM32955
ACETYL-GLU_c,MNXM730_c,MNXM730
CPD-25748_c,CPD-25748_c,CPD-25748_c
CPD-3_c,MNXM726090_c,MNXM726090
Elongation-tRNAMet_c,MNXM90882_c,MNXM90882
CPD-14553_c,MNXM722709_c,MNXM722709
Charged-MET-tRNAs_c,MNXM731227_c,MNXM731227
1-ALKYL-GLYCERONE-3-PHOSPHATE_c,MNXM741070_c,MNXM741070
CPD-1109_c,MNXM731942_c,MNXM731942
GTP_c,MNXM51_c,MNXM51
CPD-12085_c,MNXM7232_c,MNXM7232
ARG-tRNAs_c,MNXM90751_c,MNXM90751
D-Galactosyl-12-diacyl-glycerols_c,MNXM741361_c,MNXM741361
CPD-8122_c,MNXM3054_c,MNXM3054
1-Acyl-2-Arachidonoyl-PI-4P_c,MNXM743721_c,MNXM743721
S-ubiquitinyl-UAP-E1-L-cysteine_c,MNXM1091381_c,MNXM1091381
Long-Chain-Fatty-Acids_c,MNXM726854_c,MNXM726854
E3-independent-Ubiquitin-E2-L-cysteine_c,MNXM148904_c,MNXM148904
Ubiquitin-activating-protein-E1-L-cys_c,MNXM148904~_c,MNXM148904
Long-chain-alcohols_c,MNXM166791_c,MNXM166791
CPD-20453_c,MNXM818648_c,MNXM818648
S-ubiquitinyl-E3-independent-E2-Cys_c,MNXM1091449_c,MNXM1091449
CPD-20451_c,MNXM745537_c,MNXM745537
CPD-14039_c,MNXM4732_c,MNXM4732
CPDQT-256_c,MNXM730735_c,MNXM730735
CPD-166_c,MNXM507022_c,MNXM507022
Holo-Hydroxymethylbilane-Synthase_c,MNXM1134427_c,MNXM1134427
CPD-415_c,MNXM164687_c,MNXM164687
PORPHOBILINOGEN_c,MNXM554_c,MNXM554
CPD-166_e,MNXM507022_e,MNXM507022
Hydroxymethylbilane-Synthase-ES_c,MNXM1134435_c,MNXM1134435
an-Nsup3sup-methylcytosine-in-DNA_c,MNXM744092_c,MNXM744092
CMP-N-ACETYL-NEURAMINATE_c,MNXM1103953_c,MNXM1103953
SSEA3_c,MNXM736132_c,MNXM736132
SSEA4_c,MNXM13384_c,MNXM13384
D-glucopyranose-6-phosphate_c,MNXM160_c,MNXM160
CPD-9100_c,MNXM727935_c,MNXM727935
CPD-19479_c,MNXM164093_c,MNXM164093
CPDQT-38_c,MNXM5506_c,MNXM5506
GLC-1-P_c,MNXM722711_c,MNXM722711
Glucopyranose_c,MNXM735623_c,MNXM735623
Phytosphingosines_c,MNXM743997_c,MNXM743997
SUC_c,MNXM25_c,MNXM25
TREHALOSE-6P_c,MNXM448_c,MNXM448
CPD-8608_c,MNXM739722_c,MNXM739722
G-5-prime-PP-5-prime-DNA_c,MNXM1101012_c,MNXM1101012
1-3-alpha-D-Glucans_c,MNXM733732_c,MNXM733732
CPD-19399_c,MNXM165170_c,MNXM165170
CPD-19400_c,MNXM164295_c,MNXM164295
FORMALDEHYDE_c,MNXM736417_c,MNXM736417
DNA-Cytosines_c,MNXM726894_c,MNXM726894
CPD-9096_c,MNXM736041_c,MNXM736041
CREATINE-P_c,MNXM91273_c,MNXM91273
CPD-10788_c,MNXM47773_c,MNXM47773
Octanoyl-ACPs_c,MNXM728539_c,MNXM728539
PROTEIN-L-BETA-ISOASPARTATES_c,MNXM21317_c,MNXM21317
DNA-Ligase-L-lysine_c,MNXM146358_c,MNXM146358
VERY-LONG-CHAIN-FATTY-ACYL-COA_c,MNXM13258_c,MNXM13258
2-Octenoyl-ACPs_c,MNXM728589_c,MNXM728589
PROTEIN-L-BETA-ISOSPARTATE-METHYL-ESTERS_c,MNXM21318_c,MNXM21318
Very-Long-Chain-Phytoceramides_c,MNXM744074_c,MNXM744074
CPD-8607_c,MNXM739724_c,MNXM739724
Ubiquitin-C-Terminal-Glycine-AMP_c,Ubiquitin-C-Terminal-Glycine-AMP_c,Ubiquitin-C-Terminal-Glycine-AMP_c
CPD-25448_c,CPD-25448_c,CPD-25448_c
ETF-Reduced_c,MNXM2229_c,MNXM2229
18S-rRNA-N1-methylpseudouridine_c,18S-rRNA-N1-methylpseudouridine_c,18S-rRNA-N1-methylpseudouridine_c
18S-rRNAs-Pseudouridines_c,MNXM1133817_c,MNXM1133817
CPD-14443_c,MNXM1137652_c,MNXM1137652
CPD-8682_c,MNXM6141_c,MNXM6141
CPD-8678_c,MNXM2302_c,MNXM2302
DELTA1-PIPERIDEINE-2-6-DICARBOXYLATE_c,MNXM722737_c,MNXM722737
PROTEIN-C-TERMINAL-S-FARNESYL-L-CYSTEINE_c,MNXM726294_c,MNXM726294
ETF-Oxidized_c,MNXM53428_c,MNXM53428
PROTEIN-C-TERMINAL-S-ETC-CYSTEINE_c,MNXM741314_c,MNXM741314
Phosphorylated-Phosphoglucosamine-Mutase_c,MNXM93070_c,MNXM93070
GLUCOSAMINE-1P_c,MNXM969_c,MNXM969
Phosphoglucosamine-Mutase_c,MNXM148909_c,MNXM148909
3-SULFINOALANINE_c,MNXM498_c,MNXM498
CPD0-1096_c,MNXM55168_c,MNXM55168
CPD-20263_c,MNXM818596_c,MNXM818596
CPD-20262_c,MNXM818595_c,MNXM818595
Fatty-Acids_c,MNXM739618_c,MNXM739618
GUANOSINE_c,MNXM1103400_c,MNXM1103400
GMP_c,MNXM1101285_c,MNXM1101285
2-Acylglycero-Phosphocholines_c,MNXM1108089_c,MNXM1108089
CPD-14426_c,MNXM1104511_c,MNXM1104511
TRANS-23-DEHYDROADIPYL-COA_c,MNXM739674_c,MNXM739674
Long-Chain-Polyphosphate_c,MNXM6321_c,MNXM6321
FORMATE_c,MNXM39_c,MNXM39
METHIONYL-PEPTIDE_c,MNXM167025_c,MNXM167025
FORMYL-L-METHIONYL-PEPTIDE_c,MNXM739067_c,MNXM739067
Ox-Thioredoxin_c,MNXM729078_c,MNXM729078
2K-4CH3-PENTANOATE_c,MNXM404_c,MNXM404
CPD-7100_c,MNXM1602_c,MNXM1602
HS_c,MNXM730577_c,MNXM730577
Red-Thioredoxin_c,MNXM741335_c,MNXM741335
3-HYDROXY-3-METHYL-GLUTARYL-COA_c,MNXM1104235_c,MNXM1104235
MAPKK-Ser-or-Thr-phosphate_c,MNXM148755_c,MNXM148755
MAPKK-L-serine-or-L-threonine_c,MNXM148756_c,MNXM148756
O-SUCCINYLBENZOATE_c,MNXM1212_c,MNXM1212
SULFOQUINOVOSYLDIACYLGLYCEROL_c,MNXM727052_c,MNXM727052
DIPEPTIDES_c,MNXM729062_c,MNXM729062
Dipeptidyl-Peptidase-IV-Substrates_c,MNXM1089732_c,MNXM1089732
UDP-SULFOQUINOVOSE_c,MNXM3379_c,MNXM3379
CPD-13610_c,MNXM14540_c,MNXM14540
3-oxo-dodecanoyl-ACPs_c,MNXM728598_c,MNXM728598
STEAROYL-COA_c,MNXM272_c,MNXM272
CPD-7408_c,MNXM2099_c,MNXM2099
MALONYL-ACP_c,MNXM731939_c,MNXM731939
Decanoyl-ACPs_c,MNXM728617_c,MNXM728617
CPD-12321_c,MNXM557_c,MNXM557
Saturated-Fatty-Acyl-ACPs_c,MNXM739117_c,MNXM739117
CPD-9925_c,MNXM2306_c,MNXM2306
CPD-16013_c,MNXM145836_c,MNXM145836
CPD-6972_c,MNXM91307_c,MNXM91307
TRANS-D2-ENOYL-ACP_c,MNXM162559_c,MNXM162559
L-CYSTEATE_c,MNXM713_c,MNXM713
L-1-PHOSPHATIDYL-GLYCEROL-P_c,MNXM740942_c,MNXM740942
3-KETOBUTYRATE_c,MNXM729595_c,MNXM729595
GLUTACONYL-COA_c,MNXM725881_c,MNXM725881
CDPDIACYLGLYCEROL_c,MNXM732254_c,MNXM732254
UBIQUINOL-30_c,MNXM5319_c,MNXM5319
CPD-24533_c,CPD-24533_c,CPD-24533_c
UBIQUINONE-6_c,MNXM1783_c,MNXM1783
CARBAMOYL-P_c,MNXM138_c,MNXM138
Hex-2-enoyl-ACPs_c,MNXM728715_c,MNXM728715
CARBAMYUL-L-ASPARTATE_c,MNXM465_c,MNXM465
Hexanoyl-ACPs_c,MNXM728620_c,MNXM728620
CPD-3708_c,MNXM55732_c,MNXM55732
AMMONIA_c,MNXM729304~_c,MNXM729304
CPD-13853_c,MNXM5031_c,MNXM5031
CPD-26000_c,CPD-26000_c,CPD-26000_c
9-cis-Epoxycarotenoids_c,MNXM6143_c,MNXM6143
Hydroxymethylbilane-Synthase-ES4_c,MNXM1134438_c,MNXM1134438
Hydroxymethylbilane-Synthase-ES3_c,MNXM1134437_c,MNXM1134437
Long-Chain-2-Me-Fatty-Acyl-CoA_c,MNXM1134477_c,MNXM1134477
CPD-7279_c,MNXM726697_c,MNXM726697
Long-Chain-2-Methyl-3-oxoacyl-CoAs_c,MNXM1134479_c,MNXM1134479
5-METHYLTHIOADENOSINE_c,MNXM150_c,MNXM150
12-apo-Carotenals_c,MNXM6050_c,MNXM6050
SPERMIDINE_c,MNXM124_c,MNXM124
CPD66-40_c,MNXM46082_c,MNXM46082
CPD-25369_c,CPD-25369_c,CPD-25369_c
Mitogen-Activated-Protein-Kinase-L-Thr_c,MNXM148759_c,MNXM148759
MAP-Kinase-L-Phosphothreonine_c,MNXM21336_c,MNXM21336
Menaquinones_c,MNXM732747_c,MNXM732747
Siderophore_c,MNXM165157_c,MNXM165157
Fe2-siderophores_c,MNXM147434_c,MNXM147434
Menaquinols_c,MNXM736185_c,MNXM736185
B-KETOACYL-ACP_c,MNXM7099_c,MNXM7099
CPD-6262_c,MNXM726749_c,MNXM726749
8-Oxo-dGTP_c,MNXM4425_c,MNXM4425
